TestImplementationGuide
=========================================

/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktBettenverlegung.json: line 103, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktBettenverlegung.json: line 125, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktEntlassung.json: line 32, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktEntlassung.json: line 65, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktEntlassung.json: line 84, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktEntlassung.json: line 103, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 92, col 6, Info - This element does not match any known slice defined in the profile https://gematik.de/fhir/isik/StructureDefinition/ISiKKontaktGesundheitseinrichtung|0.0.1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 32, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 66, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 85, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 104, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel1.json: line 126, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel2.json: line 32, col 26, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel2.json: line 65, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel2.json: line 84, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktFachbereichswechsel2.json: line 103, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktMinimal2.json: line 32, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 178, col 6, Info - This element does not match any known slice defined in the profile https://gematik.de/fhir/isik/StructureDefinition/ISiKKontaktGesundheitseinrichtung|0.0.1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 188, col 6, Info - This element does not match any known slice defined in the profile https://gematik.de/fhir/isik/StructureDefinition/ISiKKontaktGesundheitseinrichtung|0.0.1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 69, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/besuchsnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 73, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 87, col 8, Error - Unable to resolve resource with reference 'Condition/PrimaereGonarthroseNormal' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 102, col 6, Error - Unable to resolve resource with reference 'Account/AbrechnungsfallGonarthrose' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 106, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/fallnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 121, col 10, Error - Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[https://gematik.de/fhir/isik/StructureDefinition/ExtensionISiKRehaEntlassung]] on Encounter.hospitalization.dischargeDisposition.extension:RehaEntlassung could not be resolved (@char 1) (PROCESSING)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 139, col 8, Error - Unable to resolve resource with reference 'Location/RaumStandortBeispiel' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 142, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/roomid' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 159, col 8, Error - Unable to resolve resource with reference 'Location/BettenstellplatzStandortBeispiel' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 162, col 65, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bedid' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 181, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationid' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 200, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationid' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktNormal.json: line 210, col 72, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/fachabteilungsid' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationaereAufnahme.json: line 32, col 26, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationaereAufnahme.json: line 65, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationaereAufnahme.json: line 84, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationaereAufnahme.json: line 103, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel1.json: line 32, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel1.json: line 66, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel1.json: line 85, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel1.json: line 104, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel2.json: line 32, col 26, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel2.json: line 65, col 69, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/stationId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel2.json: line 84, col 68, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/zimmerId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-FachabteilungskontaktStationswechsel2.json: line 103, col 66, Warning - No definition could be found for URL value 'https://test.krankenhaus.de/fhir/sid/bettId' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Nachstationaer.json: line 38, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/besuchsnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Nachstationaer.json: line 42, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Nachstationaer.json: line 55, col 6, Error - Unable to resolve resource with reference 'Account/SZ1DRGFall' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Nachstationaer.json: line 58, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/fallnummern' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 50, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/besuchsnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 54, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 67, col 6, Error - Unable to resolve resource with reference 'Account/SZ1DRGFall' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 70, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/fallnummern' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 89, col 64, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/betten' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Stationaer.json: line 108, col 64, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/zimmer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Vorstationaer.json: line 38, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/besuchsnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Vorstationaer.json: line 42, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Vorstationaer.json: line 55, col 6, Error - Unable to resolve resource with reference 'Account/SZ1DRGFall' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ1Vorstationaer.json: line 58, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/fallnummern' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ2Encounter.json: line 38, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/besuchsnummer' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ2Encounter.json: line 42, col 23, Info - Reference to draft CodeSystem http://hl7.org/fhir/encounter-status|4.0.1 (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ2Encounter.json: line 55, col 6, Error - Unable to resolve resource with reference 'Account/SZ2DRGFall' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Encounter-SZ2Encounter.json: line 58, col 67, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/fallnummern' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 1990, Warning - A definition could not be found for Canonical URL 'http://fhir.org/packages/de.basisprofil.r4/ImplementationGuide/de.basisprofil.r4' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 2274, Warning - A definition could not be found for Canonical URL 'http://fhir.org/packages/dvmd.kdl.r4/ImplementationGuide/dvmd.kdl.r4' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 1875, Warning - The ImplementationGuide uses package hl7.fhir.uv.ips#1.1.0 released on 2022-11-22, but the most recent appropriate version is 2.0.0. This reference is getting old and the more recent version should be considered (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 2041, Warning - The canonical URL http://fhir.org/packages/de.basisprofil.r4/ImplementationGuide/de.basisprofil.r4 doesn't point to an actual ImplementationGuide resource (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 2177, Error - The URL should refer directly to the ImplementationGuide resource (e.g. include '/ImplementationGuide/') (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 2177, Warning - The canonical URL http://fhir.de/packages/de.ihe-d.terminology doesn't point to an actual ImplementationGuide resource (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/ImplementationGuide-example.test.ig.json: line 1, col 2322, Warning - The canonical URL http://fhir.org/packages/dvmd.kdl.r4/ImplementationGuide/dvmd.kdl.r4 doesn't point to an actual ImplementationGuide resource (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/OperationDefinition-ISiKAppointmentBookOperation.json: line 0, col 0, Error - Conformance resource /__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/OperationDefinition-ISiKAppointmentBookOperation.json - the canonical URL (http://example.org/fhir/test-termin-ig/OperationDefinition/ISiKAppointmentBookOperation) does not match the URL (https://gematik.de/fhir/isik/OperationDefinition/AppointmentBook). Use the special-url parameter if you really mean for it not to match (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/OperationDefinition-ISiKAppointmentBookOperation.json: line 0, col 0, Error - URL Mismatch http://example.org/fhir/test-termin-ig/OperationDefinition/ISiKAppointmentBookOperation vs https://gematik.de/fhir/isik/OperationDefinition/AppointmentBook (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-DorisQuelle.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-DorisQuelle.json: line 19, col 59, Warning - No definition could be found for URL value 'https://fhir.krankenhaus.example/sid/PID' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-DorisZiel.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-DorisZiel.json: line 19, col 59, Warning - No definition could be found for URL value 'https://fhir.krankenhaus.example/sid/PID' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinMinimal.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinMinimal.json: line 19, col 59, Warning - No definition could be found for URL value 'https://fhir.krankenhaus.example/sid/PID' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinMusterfrau.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinMusterfrau.json: line 19, col 59, Warning - No definition could be found for URL value 'https://fhir.krankenhaus.example/sid/PID' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinMusterfrau.json: line 36, col 8, Warning - The concept 'PKV' has a status of retired and its use should be reviewed (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinNormal.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-PatientinNormal.json: line 19, col 59, Warning - No definition could be found for URL value 'https://fhir.krankenhaus.example/sid/PID' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-SZ1Patient.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-SZ1Patient.json: line 19, col 63, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/Patienten' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-SZ2Patient.json: line 1, col 2, Warning - Profile https://gematik.de/fhir/isik/StructureDefinition/ISiKPatient|0.0.1 identifies https://gematik.de/fhir/ti/StructureDefinition/ti-patient|1.1.1 as a dependency (using the extension http://hl7.org/fhir/StructureDefinition/structuredefinition-dependencies), but this profile could not be found (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Patient-SZ2Patient.json: line 19, col 63, Warning - No definition could be found for URL value 'http://beispiel-krankenhaus.de/sid/Patienten' (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/Schedule-ISiKKalenderExample.json: line 31, col 6, Error - Unable to resolve resource with reference 'Practitioner/example' (STRUCTURE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-date-start.json: line 0, col 0, Error - Conformance resource /__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-date-start.json - the canonical URL (http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-date-start) does not match the URL (https://gematik.de/fhir/isik/SearchParameter/Encounter-date-start). Use the special-url parameter if you really mean for it not to match (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-date-start.json: line 0, col 0, Error - Conformance resource /__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-date-start.json - the canonical URL (http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-date-start) does not match the URL (https://gematik.de/fhir/isik/SearchParameter/Encounter-date-start). Use the special-url parameter if you really mean for it not to match (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-date-start.json: line 0, col 0, Error - URL Mismatch http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-date-start vs https://gematik.de/fhir/isik/SearchParameter/Encounter-date-start (BUSINESSRULE)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-end-date.json: line 0, col 0, Error - Conformance resource /__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-end-date.json - the canonical URL (http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-end-date) does not match the URL (https://gematik.de/fhir/isik/SearchParameter/Encounter-end-date). Use the special-url parameter if you really mean for it not to match (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-end-date.json: line 0, col 0, Error - Conformance resource /__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-end-date.json - the canonical URL (http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-end-date) does not match the URL (https://gematik.de/fhir/isik/SearchParameter/Encounter-end-date). Use the special-url parameter if you really mean for it not to match (INVALID)
/__w/spec-ISiK-Basismodul/spec-ISiK-Basismodul/publisher-guides/Terminplanung-5/input/resources/SearchParameter-Encounter-end-date.json: line 0, col 0, Error - URL Mismatch http://example.org/fhir/test-termin-ig/SearchParameter/Encounter-end-date vs https://gematik.de/fhir/isik/SearchParameter/Encounter-end-date (BUSINESSRULE)
